oem,model,rssi correction,tx,calibration confidence
Samsung,Gravity,-3,-24,1
Samsung,GravityQuad,-3,-24,1
Samsung,ISW11SC,-3,-24,1
Samsung,Nexus 10,-3,-24,1
Samsung,Nexus S,-3,-24,1
Samsung,Nexus S 4G,-3,-24,1
Samsung,SAMSUNG-EK-GC100,-3,-24,1
Samsung,SAMSUNG-SGH-I257,-3,-24,1
Samsung,SAMSUNG-SGH-I317,-3,-24,1
Samsung,SAMSUNG-SGH-I337,-3,-24,1
Samsung,SAMSUNG-SGH-I337Z,-3,-24,1
Samsung,SAMSUNG-SGH-I407,-3,-24,1
Samsung,SAMSUNG-SGH-I437,-3,-24,1
Samsung,SAMSUNG-SGH-I437P,-3,-24,1
Samsung,SAMSUNG-SGH-I437Z,-3,-24,1
Samsung,SAMSUNG-SGH-I467,-3,-24,1
Samsung,SAMSUNG-SGH-I497,-3,-24,1
Samsung,SAMSUNG-SGH-I527,-3,-24,1
Samsung,SAMSUNG-SGH-I537,-3,-24,1
Samsung,SAMSUNG-SGH-I547,-3,-24,1
Samsung,SAMSUNG-SGH-I577,-3,-24,1
Samsung,SAMSUNG-SGH-I717,-3,-24,1
Samsung,SAMSUNG-SGH-I727,-3,-24,1
Samsung,SAMSUNG-SGH-I747,-3,-24,1
Samsung,SAMSUNG-SGH-I747Z,-3,-24,1
Samsung,SAMSUNG-SGH-I777,-3,-24,1
Samsung,SAMSUNG-SGH-I827,-3,-24,1
Samsung,SAMSUNG-SGH-I847,-3,-24,1
Samsung,SAMSUNG-SGH-I857,-3,-24,1
Samsung,SAMSUNG-SGH-I896,-3,-24,1
Samsung,SAMSUNG-SGH-I897,-3,-24,1
Samsung,SAMSUNG-SGH-I927,-3,-24,1
Samsung,SAMSUNG-SGH-I927R,-3,-24,1
Samsung,SAMSUNG-SGH-I957,-3,-24,1
Samsung,SAMSUNG-SGH-I957D,-3,-24,1
Samsung,SAMSUNG-SGH-I957M,-3,-24,1
Samsung,SAMSUNG-SGH-I957R,-3,-24,1
Samsung,SAMSUNG-SGH-I997,-3,-24,1
Samsung,SAMSUNG-SGH-I997R,-3,-24,1
Samsung,SAMSUNG-SM-C105A,-3,-24,1
Samsung,SAMSUNG-SM-G360AZ,-3,-24,1
Samsung,SAMSUNG-SM-G530A,-3,-24,1
Samsung,SAMSUNG-SM-G530AZ,-3,-24,1
Samsung,SAMSUNG-SM-G730A,-3,-24,1
Samsung,SAMSUNG-SM-G750A,-3,-24,1
Samsung,SAMSUNG-SM-G800A,-3,-24,1
Samsung,SAMSUNG-SM-G850A,0,-28,1
Samsung,SAMSUNG-SM-G870A,-3,-24,1
Samsung,SAMSUNG-SM-G890A,-3,-24,1
Samsung,SAMSUNG-SM-G891A,-1,-31,2
Samsung,SAMSUNG-SM-G900A,0,-27,2
Samsung,SAMSUNG-SM-G900AZ,0,-27,1
Samsung,SAMSUNG-SM-G920A,2,-26,1
Samsung,SAMSUNG-SM-G920AZ,2,-26,1
Samsung,SAMSUNG-SM-G925A,4,-21,1
Samsung,SAMSUNG-SM-G928A,-3,-24,1
Samsung,SAMSUNG-SM-G930A,0,-33,1
Samsung,SAMSUNG-SM-G930AZ,6,-34,2
Samsung,SAMSUNG-SM-G935A,6,-35,2
Samsung,SAMSUNG-SM-J120A,2,-25,1
Samsung,SAMSUNG-SM-J120AZ,2,-25,1
Samsung,SAMSUNG-SM-J320A,-10,-12,1
Samsung,SAMSUNG-SM-J320AZ,-10,-12,1
Samsung,SAMSUNG-SM-J321AZ,-10,-12,1
Samsung,SAMSUNG-SM-J326AZ,-3,-24,1
Samsung,SAMSUNG-SM-J327A,-3,-24,1
Samsung,SAMSUNG-SM-J327AZ,-3,-24,1
Samsung,SAMSUNG-SM-J727A,-1,-20,1
Samsung,SAMSUNG-SM-J727AZ,-1,-20,1
Samsung,SAMSUNG-SM-N900A,-3,-24,1
Samsung,SAMSUNG-SM-N910A,10,-41,1
Samsung,SAMSUNG-SM-N915A,-5,-29,1
Samsung,SAMSUNG-SM-N920A,-2,-35,1
Samsung,SAMSUNG-SM-N930A,2,-31,1
Samsung,SAMSUNG-SM-P907A,-3,-24,1
Samsung,SAMSUNG-SM-T217A,-3,-24,1
Samsung,SAMSUNG-SM-T337A,-3,-24,1
Samsung,SAMSUNG-SM-T377A,-3,-24,1
Samsung,SAMSUNG-SM-T537A,-3,-24,1
Samsung,SAMSUNG-SM-T677A,-3,-24,1
Samsung,SAMSUNG-SM-T707A,-3,-24,1
Samsung,SAMSUNG-SM-T807A,-3,-24,1
Samsung,SAMSUNG-SM-T817A,-3,-24,1
Samsung,SAMSUNG-SM-T818A,-3,-24,1
Samsung,SC-01C,-3,-24,1
Samsung,SC-01D,-3,-24,1
Samsung,SC-01E,-3,-24,1
Samsung,SC-01F,-3,-24,1
Samsung,SC-01G,-5,-29,1
Samsung,SC-01H,-3,-24,1
Samsung,SC-01J,2,-31,1
Samsung,SC-01K,-3,-21,1
Samsung,SC-01L,0,-31,1
Samsung,SC-01M,-3,-24,1
Samsung,SC-02B,-3,-24,1
Samsung,SC-02C,-3,-24,1
Samsung,SC-02D,-3,-24,1
Samsung,SC-02E,-3,-24,1
Samsung,SC-02F,-3,-24,1
Samsung,SC-02G,-3,-24,1
Samsung,SC-02H,0,-30,1
Samsung,SC-02J,7,-36,2
Samsung,SC-02K,4,-27,2
Samsung,SC-02L,-2,-25,2
Samsung,SC-02M,-3,-24,1
Samsung,SC-03D,-3,-24,1
Samsung,SC-03E,-3,-24,1
Samsung,SC-03G,-3,-24,1
Samsung,SC-03J,-1,-25,1
Samsung,SC-03K,1,-35,2
Samsung,SC-03L,-3,-24,1
Samsung,SC-04E,-3,-24,1
Samsung,SC-04F,0,-27,1
Samsung,SC-04G,4,-21,1
Samsung,SC-04J,-3,-24,1
Samsung,SC-04L,-7,-27,1
Samsung,SC-05D,-3,-24,1
Samsung,SC-05G,2,-26,1
Samsung,SC-05L,-3,-24,1
Samsung,SC-06D,-3,-24,1
Samsung,SC-51A,-3,-24,1
Samsung,SC-52A,-3,-24,1
Samsung,SCG01,-3,-24,1
Samsung,SCG02,-3,-24,1
Samsung,SCH-I100,-3,-24,1
Samsung,SCH-I110,-3,-24,1
Samsung,SCH-I200,-3,-24,1
Samsung,SCH-I200PP,-3,-24,1
Samsung,SCH-I339,-3,-24,1
Samsung,SCH-I400,-3,-24,1
Samsung,SCH-I405,-3,-24,1
Samsung,SCH-I405U,-3,-24,1
Samsung,SCH-I415,-3,-24,1
Samsung,SCH-I425,-3,-24,1
Samsung,SCH-I435,-3,-24,1
Samsung,SCH-I435L,-3,-24,1
Samsung,SCH-I500,-3,-24,1
Samsung,SCH-I509U,-3,-24,1
Samsung,SCH-I510,-3,-24,1
Samsung,SCH-I519,-3,-24,1
Samsung,SCH-I535,-3,-24,1
Samsung,SCH-I535PP,-3,-24,1
Samsung,SCH-I545,-3,-24,1
Samsung,SCH-I545L,-3,-24,1
Samsung,SCH-I545PP,-3,-24,1
Samsung,SCH-I605,-3,-24,1
Samsung,SCH-I619,-3,-24,1
Samsung,SCH-I629,-3,-24,1
Samsung,SCH-I639,-3,-24,1
Samsung,SCH-I659,-3,-24,1
Samsung,SCH-I679,-3,-24,1
Samsung,SCH-I699,-3,-24,1
Samsung,SCH-I699I,-3,-24,1
Samsung,SCH-I739,-3,-24,1
Samsung,SCH-I759,-3,-24,1
Samsung,SCH-I779,-3,-24,1
Samsung,SCH-I800,-3,-24,1
Samsung,SCH-I815,-3,-24,1
Samsung,SCH-I829,-3,-24,1
Samsung,SCH-I869,-3,-24,1
Samsung,SCH-I879,-3,-24,1
Samsung,SCH-I879E,-3,-24,1
Samsung,SCH-I905,-3,-24,1
Samsung,SCH-I915,-3,-24,1
Samsung,SCH-I919U,-3,-24,1
Samsung,SCH-I925,-3,-24,1
Samsung,SCH-I925U,-3,-24,1
Samsung,SCH-I939,-3,-24,1
Samsung,SCH-I939D,-3,-24,1
Samsung,SCH-I959,-3,-24,1
Samsung,SCH-L710,-3,-24,1
Samsung,SCH-M828C,-3,-24,1
Samsung,SCH-N719,-3,-24,1
Samsung,SCH-P709,-3,-24,1
Samsung,SCH-P729,-3,-24,1
Samsung,SCH-P739,-3,-24,1
Samsung,SCH-R530C,-3,-24,1
Samsung,SCH-R530M,-3,-24,1
Samsung,SCH-R530U,-3,-24,1
Samsung,SCH-R530X,-3,-24,1
Samsung,SCH-R680,-3,-24,1
Samsung,SCH-R720,-3,-24,1
Samsung,SCH-R730,-3,-24,1
Samsung,SCH-R740C,-3,-24,1
Samsung,SCH-R760,-3,-24,1
Samsung,SCH-R760X,-3,-24,1
Samsung,SCH-R820,-3,-24,1
Samsung,SCH-R830,-3,-24,1
Samsung,SCH-R830C,-3,-24,1
Samsung,SCH-R880,-3,-24,1
Samsung,SCH-R890,-3,-24,1
Samsung,SCH-R910,-3,-24,1
Samsung,SCH-R915,-3,-24,1
Samsung,SCH-R920,-3,-24,1
Samsung,SCH-R930,-3,-24,1
Samsung,SCH-R940,-3,-24,1
Samsung,SCH-R950,-3,-24,1
Samsung,SCH-R960,-3,-24,1
Samsung,SCH-R970,-3,-24,1
Samsung,SCH-R970C,-3,-24,1
Samsung,SCH-R970X,-3,-24,1
Samsung,SCH-S720C,-3,-24,1
Samsung,SCH-S735C,-3,-24,1
Samsung,SCH-S738C,-3,-24,1
Samsung,SCH-S950C,-3,-24,1
Samsung,SCH-S960L,-3,-24,1
Samsung,SCH-S968C,-3,-24,1
Samsung,SCH-W2013,-3,-24,1
Samsung,SCH-W789,-3,-24,1
Samsung,SCH-W899,-3,-24,1
Samsung,SCH-W9913,-3,-24,1
Samsung,SCH-W999,-3,-24,1
Samsung,SCH-i509,-3,-24,1
Samsung,SCH-i559,-3,-24,1
Samsung,SCH-i569,-3,-24,1
Samsung,SCH-i579,-3,-24,1
Samsung,SCH-i589,-3,-24,1
Samsung,SCH-i705,-3,-24,1
Samsung,SCH-i809,-3,-24,1
Samsung,SCH-i889,-3,-24,1
Samsung,SCH-i909,-3,-24,1
Samsung,SCH-i919,-3,-24,1
Samsung,SCH-i929,-3,-24,1
Samsung,SCL21,-3,-24,1
Samsung,SCL22,-3,-24,1
Samsung,SCL23,0,-27,1
Samsung,SCL24,-5,-29,1
Samsung,SCT21,-3,-24,1
Samsung,SCV31,4,-21,1
Samsung,SCV32,-3,-24,1
Samsung,SCV33,-1,-28,2
Samsung,SCV34,2,-31,1
Samsung,SCV35,-1,-25,1
Samsung,SCV36,1,-29,2
Samsung,SCV37,-3,-21,1
Samsung,SCV38,-1,-27,1
Samsung,SCV39,-1,-29,1
Samsung,SCV40,0,-31,1
Samsung,SCV41,-3,-24,1
Samsung,SCV42,-7,-27,1
Samsung,SCV43,-3,-24,1
Samsung,SCV43-j,-3,-24,1
Samsung,SCV43-u,-3,-24,1
Samsung,SCV44,-3,-24,1
Samsung,SCV45,-3,-24,1
Samsung,SCV46,-3,-24,1
Samsung,SCV46-j,-3,-24,1
Samsung,SCV46-u,-3,-24,1
Samsung,SCV47,-3,-24,1
Samsung,SGH-I257M,-3,-24,1
Samsung,SGH-I317M,-3,-24,1
Samsung,SGH-I337M,-3,-24,1
Samsung,SGH-I467M,-3,-24,1
Samsung,SGH-I497,-3,-24,1
Samsung,SGH-I527M,-3,-24,1
Samsung,SGH-I537,-3,-24,1
Samsung,SGH-I547C,-3,-24,1
Samsung,SGH-I717,-3,-24,1
Samsung,SGH-I717D,-3,-24,1
Samsung,SGH-I717M,-3,-24,1
Samsung,SGH-I717R,-3,-24,1
Samsung,SGH-I727,-3,-24,1
Samsung,SGH-I727R,-3,-24,1
Samsung,SGH-I747M,-3,-24,1
Samsung,SGH-I748,-3,-24,1
Samsung,SGH-I757M,-3,-24,1
Samsung,SGH-I827D,-3,-24,1
Samsung,SGH-I896,-3,-24,1
Samsung,SGH-I927,-3,-24,1
Samsung,SGH-I957D,-3,-24,1
Samsung,SGH-I957M,-3,-24,1
Samsung,SGH-I957R,-3,-24,1
Samsung,SGH-I987,-3,-24,1
Samsung,SGH-M819N,-3,-24,1
Samsung,SGH-M919,-3,-24,1
Samsung,SGH-M919N,-3,-24,1
Samsung,SGH-M919V,-3,-24,1
Samsung,SGH-N037,2,-31,1
Samsung,SGH-N075T,-3,-24,1
Samsung,SGH-S730G,-3,-24,1
Samsung,SGH-S730M,-3,-24,1
Samsung,SGH-S959G,-3,-24,1
Samsung,SGH-S970G,-3,-24,1
Samsung,SGH-T399,-3,-24,1
Samsung,SGH-T399N,-3,-24,1
Samsung,SGH-T499,-3,-24,1
Samsung,SGH-T499V,-3,-24,1
Samsung,SGH-T499Y,-3,-24,1
Samsung,SGH-T589,-3,-24,1
Samsung,SGH-T589R,-3,-24,1
Samsung,SGH-T589W,-3,-24,1
Samsung,SGH-T599,-3,-24,1
Samsung,SGH-T599N,-3,-24,1
Samsung,SGH-T599V,-3,-24,1
Samsung,SGH-T679,-3,-24,1
Samsung,SGH-T679M,-3,-24,1
Samsung,SGH-T699,-3,-24,1
Samsung,SGH-T759,-3,-24,1
Samsung,SGH-T769,-3,-24,1
Samsung,SGH-T779,-3,-24,1
Samsung,SGH-T839,-3,-24,1
Samsung,SGH-T849,-3,-24,1
Samsung,SGH-T859,-3,-24,1
Samsung,SGH-T869,-3,-24,1
Samsung,SGH-T879,-3,-24,1
Samsung,SGH-T889,-3,-24,1
Samsung,SGH-T889V,-3,-24,1
Samsung,SGH-T959,-3,-24,1
Samsung,SGH-T959D,-3,-24,1
Samsung,SGH-T959P,-3,-24,1
Samsung,SGH-T959V,-3,-24,1
Samsung,SGH-T959W,-3,-24,1
Samsung,SGH-T989,-3,-24,1
Samsung,SGH-T989D,-3,-24,1
Samsung,SGH-T999,-3,-24,1
Samsung,SGH-T999L,-3,-24,1
Samsung,SGH-T999N,-3,-24,1
Samsung,SGH-T999V,-3,-24,1
Samsung,SHV-E110S,-3,-24,1
Samsung,SHV-E120K,-3,-24,1
Samsung,SHV-E120L,-3,-24,1
Samsung,SHV-E120S,-3,-24,1
Samsung,SHV-E140K,-3,-24,1
Samsung,SHV-E140L,-3,-24,1
Samsung,SHV-E140S,-3,-24,1
Samsung,SHV-E150S,-3,-24,1
Samsung,SHV-E160K,-3,-24,1
Samsung,SHV-E160L,-3,-24,1
Samsung,SHV-E160S,-3,-24,1
Samsung,SHV-E170K,-3,-24,1
Samsung,SHV-E170L,-3,-24,1
Samsung,SHV-E170S,-3,-24,1
Samsung,SHV-E210K,-3,-24,1
Samsung,SHV-E210L,-3,-24,1
Samsung,SHV-E210S,-3,-24,1
Samsung,SHV-E220S,-3,-24,1
Samsung,SHV-E230K,-3,-24,1
Samsung,SHV-E230L,-3,-24,1
Samsung,SHV-E230S,-3,-24,1
Samsung,SHV-E250K,-3,-24,1
Samsung,SHV-E250L,-3,-24,1
Samsung,SHV-E250S,-3,-24,1
Samsung,SHV-E270K,-3,-24,1
Samsung,SHV-E270L,-3,-24,1
Samsung,SHV-E270S,-3,-24,1
Samsung,SHV-E275K,-3,-24,1
Samsung,SHV-E275S,-3,-24,1
Samsung,SHV-E300K,-3,-24,1
Samsung,SHV-E300L,-3,-24,1
Samsung,SHV-E300S,-3,-24,1
Samsung,SHV-E310K,-3,-24,1
Samsung,SHV-E310L,-3,-24,1
Samsung,SHV-E310S,-3,-24,1
Samsung,SHV-E330K,-3,-24,1
Samsung,SHV-E330L,-3,-24,1
Samsung,SHV-E330S,-3,-24,1
Samsung,SHV-E370D,-3,-24,1
Samsung,SHV-E370K,-3,-24,1
Samsung,SHV-E400K,-3,-24,1
Samsung,SHV-E400S,-3,-24,1
Samsung,SHV-E470S,-3,-24,1
Samsung,SHV-E500L,-3,-24,1
Samsung,SHV-E500S,-3,-24,1
Samsung,SHW-M100S,-3,-24,1
Samsung,SHW-M110S,-3,-24,1
Samsung,SHW-M115S,-3,-24,1
Samsung,SHW-M130K,-3,-24,1
Samsung,SHW-M130L,-3,-24,1
Samsung,SHW-M135K,-3,-24,1
Samsung,SHW-M135L,-3,-24,1
Samsung,SHW-M180K,-3,-24,1
Samsung,SHW-M180L,-3,-24,1
Samsung,SHW-M180S,-3,-24,1
Samsung,SHW-M180W,-3,-24,1
Samsung,SHW-M190S,-3,-24,1
Samsung,SHW-M220L,-3,-24,1
Samsung,SHW-M240S,-3,-24,1
Samsung,SHW-M250K,-3,-24,1
Samsung,SHW-M250L,-3,-24,1
Samsung,SHW-M250S,-3,-24,1
Samsung,SHW-M290K,-3,-24,1
Samsung,SHW-M290S,-3,-24,1
Samsung,SHW-M300W,-3,-24,1
Samsung,SHW-M305W,-3,-24,1
Samsung,SHW-M340D,-3,-24,1
Samsung,SHW-M340K,-3,-24,1
Samsung,SHW-M340L,-3,-24,1
Samsung,SHW-M340S,-3,-24,1
Samsung,SHW-M380K,-3,-24,1
Samsung,SHW-M380S,-3,-24,1
Samsung,SHW-M380W,-3,-24,1
Samsung,SHW-M430W,-3,-24,1
Samsung,SHW-M440S,-3,-24,1
Samsung,SHW-M460D,-3,-24,1
Samsung,SHW-M480K,-3,-24,1
Samsung,SHW-M480S,-3,-24,1
Samsung,SHW-M480W,-3,-24,1
Samsung,SHW-M485W,-3,-24,1
Samsung,SHW-M486W,-3,-24,1
Samsung,SHW-M500W,-3,-24,1
Samsung,SHW-M570S,-3,-24,1
Samsung,SHW-M580D,-3,-24,1
Samsung,SHW-M585D,-3,-24,1
Samsung,SM-A015A,-3,-24,1
Samsung,SM-A015AZ,-3,-24,1
Samsung,SM-A015F,-3,-24,1
Samsung,SM-A015G,-3,-24,1
Samsung,SM-A015M,-3,-24,1
Samsung,SM-A015T1,-3,-24,1
Samsung,SM-A015V,-3,-24,1
Samsung,SM-A102N,-3,-24,1
Samsung,SM-A102U,-3,-24,1
Samsung,SM-A102U1,-3,-24,1
Samsung,SM-A102W,-3,-24,1
Samsung,SM-A105F,-4,-27,1
Samsung,SM-A105FN,-4,-27,2
Samsung,SM-A105G,-4,-27,1
Samsung,SM-A105M,-4,-27,1
Samsung,SM-A105N,-4,-27,1
Samsung,SM-A107F,-3,-24,1
Samsung,SM-A107M,-3,-24,1
Samsung,SM-A115A,-3,-24,1
Samsung,SM-A115AZ,-3,-24,1
Samsung,SM-A115F,-3,-24,1
Samsung,SM-A115M,-3,-24,1
Samsung,SM-A115U,-3,-24,1
Samsung,SM-A202F,-3,-24,1
Samsung,SM-A202K,-3,-24,1
Samsung,SM-A205F,-3,-24,1
Samsung,SM-A205FN,-3,-24,1
Samsung,SM-A205G,-3,-24,1
Samsung,SM-A205GN,-3,-24,1
Samsung,SM-A205S,-3,-24,1
Samsung,SM-A205U,-3,-24,1
Samsung,SM-A205U1,-3,-24,1
Samsung,SM-A205W,-3,-24,1
Samsung,SM-A205YN,-3,-24,1
Samsung,SM-A2070,-3,-24,1
Samsung,SM-A207F,-3,-24,1
Samsung,SM-A207M,-3,-24,1
Samsung,SM-A217F,-3,-24,1
Samsung,SM-A217M,-3,-24,1
Samsung,SM-A217N,-3,-24,1
Samsung,SM-A260F,-3,-24,1
Samsung,SM-A260G,-3,-24,1
Samsung,SM-A3000,-3,-18,1
Samsung,SM-A3009,-3,-18,1
Samsung,SM-A300F,-3,-18,1
Samsung,SM-A300FU,-3,-18,2
Samsung,SM-A300G,-3,-18,1
Samsung,SM-A300H,-3,-18,1
Samsung,SM-A300M,-3,-18,1
Samsung,SM-A300X,-3,-18,1
Samsung,SM-A300XU,-3,-18,1
Samsung,SM-A300XZ,-3,-18,1
Samsung,SM-A300Y,-3,-18,1
Samsung,SM-A300YZ,-3,-18,1
Samsung,SM-A3050,-3,-24,1
Samsung,SM-A3051,-3,-24,1
Samsung,SM-A3058,-3,-24,1
Samsung,SM-A305F,-3,-24,1
Samsung,SM-A305FN,-3,-24,1
Samsung,SM-A305G,-3,-24,1
Samsung,SM-A305GN,-3,-24,1
Samsung,SM-A305GT,-3,-24,1
Samsung,SM-A305N,-3,-24,1
Samsung,SM-A305YN,-3,-24,1
Samsung,SM-A307FN,-3,-24,1
Samsung,SM-A307G,-3,-24,1
Samsung,SM-A307GN,-3,-24,1
Samsung,SM-A307GT,-3,-24,1
Samsung,SM-A310F,-3,-24,1
Samsung,SM-A310M,-3,-24,1
Samsung,SM-A310N0,-3,-24,1
Samsung,SM-A310X,-3,-24,1
Samsung,SM-A310Y,-3,-24,1
Samsung,SM-A315F,-3,-24,1
Samsung,SM-A315G,-3,-24,1
Samsung,SM-A315N,-3,-24,1
Samsung,SM-A320F,-17,-26,1
Samsung,SM-A320FL,-17,-26,2
Samsung,SM-A320X,-17,-26,1
Samsung,SM-A320Y,-3,-24,1
Samsung,SM-A405FM,-3,-24,1
Samsung,SM-A405FN,-3,-24,1
Samsung,SM-A405S,-3,-24,1
Samsung,SM-A415F,-3,-24,1
Samsung,SM-A5000,-3,-24,1
Samsung,SM-A5009,-3,-24,1
Samsung,SM-A500F,-3,-24,1
Samsung,SM-A500F1,-3,-24,1
Samsung,SM-A500FU,-3,-24,1
Samsung,SM-A500G,-3,-24,1
Samsung,SM-A500H,-3,-24,1
Samsung,SM-A500K,-3,-24,1
Samsung,SM-A500L,-3,-24,1
Samsung,SM-A500M,-3,-24,1
Samsung,SM-A500S,-3,-24,1
Samsung,SM-A500W,-3,-24,1
Samsung,SM-A500X,-3,-24,1
Samsung,SM-A500XZ,-3,-24,1
Samsung,SM-A500Y,-3,-24,1
Samsung,SM-A500YZ,-3,-24,1
Samsung,SM-A505F,-3,-24,1
Samsung,SM-A505FM,-3,-24,1
Samsung,SM-A505FN,-3,-24,1
Samsung,SM-A505G,-3,-24,1
Samsung,SM-A505GN,-3,-24,1
Samsung,SM-A505GT,-3,-24,1
Samsung,SM-A505N,-3,-24,1
Samsung,SM-A505U,-3,-24,1
Samsung,SM-A505U1,-3,-24,1
Samsung,SM-A505W,-3,-24,1
Samsung,SM-A505YN,-3,-24,1
Samsung,SM-A5070,-3,-24,1
Samsung,SM-A507FN,-3,-24,1
Samsung,SM-A5100,-5,0,1
Samsung,SM-A5100X,-5,0,1
Samsung,SM-A5108,-5,0,1
Samsung,SM-A510F,-6,-2,2
Samsung,SM-A510K,-5,0,1
Samsung,SM-A510L,-5,0,1
Samsung,SM-A510M,-5,2,2
Samsung,SM-A510S,-5,0,1
Samsung,SM-A510X,-5,0,1
Samsung,SM-A510XZ,-5,0,1
Samsung,SM-A510Y,-5,0,1
Samsung,SM-A515F,-3,-24,1
Samsung,SM-A515U,-3,-24,1
Samsung,SM-A515U1,-3,-24,1
Samsung,SM-A515W,-3,-24,1
Samsung,SM-A5160,-3,-24,1
Samsung,SM-A516B,-3,-24,1
Samsung,SM-A516N,-3,-24,1
Samsung,SM-A520F,-3,-24,1
Samsung,SM-A520K,-3,-24,1
Samsung,SM-A520L,-3,-24,1
Samsung,SM-A520S,-3,-24,1
Samsung,SM-A520W,-3,-24,1
Samsung,SM-A520X,-3,-24,1
Samsung,SM-A530F,-3,-24,1
Samsung,SM-A530N,-3,-24,1
Samsung,SM-A530W,-3,-24,1
Samsung,SM-A530X,-3,-24,1
Samsung,SM-A600A,-3,-24,1
Samsung,SM-A600AZ,-3,-24,1
Samsung,SM-A600F,-3,-24,1
Samsung,SM-A600FN,-3,-24,1
Samsung,SM-A600G,-3,-24,1
Samsung,SM-A600GN,-3,-24,1
Samsung,SM-A600N,-3,-24,1
Samsung,SM-A600P,-3,-24,1
Samsung,SM-A600T,-3,-24,1
Samsung,SM-A600T1,-3,-24,1
Samsung,SM-A600U,-3,-24,1
Samsung,SM-A6050,-3,-24,1
Samsung,SM-A6058,-3,-24,1
Samsung,SM-A605F,-3,-24,1
Samsung,SM-A605FN,-3,-24,1
Samsung,SM-A605G,-3,-24,1
Samsung,SM-A605GN,-3,-24,1
Samsung,SM-A605K,-3,-24,1
Samsung,SM-A605XC,-3,-24,1
Samsung,SM-A6060,-3,-24,1
Samsung,SM-A606Y,-3,-24,1
Samsung,SM-A7000,-3,-24,1
Samsung,SM-A7009,-3,-24,1
Samsung,SM-A700F,-3,-24,1
Samsung,SM-A700FD,-3,-24,1
Samsung,SM-A700H,-3,-24,1
Samsung,SM-A700K,-3,-24,1
Samsung,SM-A700L,-3,-24,1
Samsung,SM-A700S,-3,-24,1
Samsung,SM-A700X,-3,-24,1
Samsung,SM-A700YD,-3,-24,1
Samsung,SM-A7050,-3,-24,1
Samsung,SM-A705F,-3,-24,1
Samsung,SM-A705FN,-3,-24,1
Samsung,SM-A705GM,-3,-24,1
Samsung,SM-A705MN,-3,-24,1
Samsung,SM-A705U,-3,-24,1
Samsung,SM-A705W,-3,-24,1
Samsung,SM-A705YN,-3,-24,1
Samsung,SM-A7070,-3,-24,1
Samsung,SM-A707F,-3,-24,1
Samsung,SM-A7100,4,-6,1
Samsung,SM-A7108,4,-6,1
Samsung,SM-A710F,4,-6,2
Samsung,SM-A710K,4,-6,1
Samsung,SM-A710L,4,-6,1
Samsung,SM-A710M,4,-6,1
Samsung,SM-A710S,4,-6,1
Samsung,SM-A710X,4,-6,1
Samsung,SM-A710XZ,4,-6,1
Samsung,SM-A710Y,4,-6,1
Samsung,SM-A715F,-3,-24,1
Samsung,SM-A715W,-3,-24,1
Samsung,SM-A7160,-3,-24,1
Samsung,SM-A716B,-3,-24,1
Samsung,SM-A716S,-3,-24,1
Samsung,SM-A716U,-3,-24,1
Samsung,SM-A720F,-3,-24,1
Samsung,SM-A720S,-3,-24,1
Samsung,SM-A730F,-3,-24,1
Samsung,SM-A730X,-3,-24,1
Samsung,SM-A750C,-3,-24,1
Samsung,SM-A750F,-2,-21,1
Samsung,SM-A750FN,-2,-21,1
Samsung,SM-A750G,-2,-21,1
Samsung,SM-A750GN,-2,-21,2
Samsung,SM-A750N,-2,-21,1
Samsung,SM-A8000,-3,-24,1
Samsung,SM-A800F,-3,-24,1
Samsung,SM-A800I,-3,-24,1
Samsung,SM-A800IZ,-3,-24,1
Samsung,SM-A800S,-3,-24,1
Samsung,SM-A800X,-3,-24,1
Samsung,SM-A800YZ,-3,-24,1
Samsung,SM-A8050,-3,-24,1
Samsung,SM-A805F,-3,-24,1
Samsung,SM-A805N,-3,-24,1
Samsung,SM-A810F,-3,-24,1
Samsung,SM-A810S,-3,-24,1
Samsung,SM-A810YZ,-3,-24,1
Samsung,SM-A9000,-3,-24,1
Samsung,SM-A9080,-3,-24,1
Samsung,SM-A908B,-3,-24,1
Samsung,SM-A908N,-3,-24,1
Samsung,SM-A9100,-3,-24,1
Samsung,SM-A910F,-3,-24,1
Samsung,SM-A9200,-1,-30,2
Samsung,SM-A920F,0,-32,2
Samsung,SM-A920N,0,-32,1
Samsung,SM-C101,-3,-24,1
Samsung,SM-C105,-3,-24,1
Samsung,SM-C105K,-3,-24,1
Samsung,SM-C105L,-3,-24,1
Samsung,SM-C105S,-3,-24,1
Samsung,SM-C111,-3,-24,1
Samsung,SM-C111M,-3,-24,1
Samsung,SM-C115,-3,-24,1
Samsung,SM-C115L,-3,-24,1
Samsung,SM-C115M,-3,-24,1
Samsung,SM-C115W,-3,-24,1
Samsung,SM-C5000,-3,-24,1
Samsung,SM-C500X,-3,-24,1
Samsung,SM-C5010,-1,-22,2
Samsung,SM-C5018,-1,-22,1
Samsung,SM-C7000,-3,-24,1
Samsung,SM-C700X,-3,-24,1
Samsung,SM-C7010,-3,-24,1
Samsung,SM-C7018,-3,-24,1
Samsung,SM-C701F,-3,-24,1
Samsung,SM-C701X,-3,-24,1
Samsung,SM-C7100,-2,-2,2
Samsung,SM-C7108,-2,-2,1
Samsung,SM-C710F,-3,-24,1
Samsung,SM-C710X,-2,-2,1
Samsung,SM-C9000,-3,-24,1
Samsung,SM-C9008,-3,-24,1
Samsung,SM-C900F,-3,-24,1
